lengkok	KS
lengkong	KB
lengkuas	KB
lengkung	KS
lengkur	KB
lengoh	KS
lengong	KKI
lengos	KKI
lengseng	KKI
lengser	KKI
lengset	KKI
lenguh	KB
lengung	KKI
lening	KB
lenis	KB
lenitrik	KB
lenja	KKI
lenjan	KKI
lenjaran	KB
lenjing	KB
lenjuang	KB
lenong	KB
lenor	KB
lens	KB
lensa	KB
lenser	KKI
lenset	KKI
lenso	KB
lentang	KKI
lenteng	KB
lentera	KB
lentik	KS
lenting	KKI
lentisel	KB
lentoid	KS
lentok	KS
lentong	KB
lentuk	KS
lentum	KB
lentung	KB
lentur	KB
lentus	KB
lenung	KB
lenyah	KS
lenyai	KS
lenyak	KS
lenyap	KS
lenyau	KS
lenyeh	KKI
lenyet	KS
lenyut	KKI
Leo	KB
leonid	KB
leontin	KB
leot	KKI
lepa	KB
lepai	KS
lepak	KB
lepang	KB
lepap	KKI
lepas	KS
lepat	KB
lepau	KB
lepe	KS
lepek	KB
leper	KS
leperi	KB
lepes	KS
lepet	KB
lepih	KKI
lepik	KB
lepit	KKI
leplap	KS
lepoh	KKI
lepok	KS
lepot	KKI
lepra	KB
leproma	KB
lepromin	KB
leproseri	KB
leptodos	KB
leptoskop	KB
leptosom	KB
lepu	KB
lepuh	KB
lepuk	KB
lepur	KKI
lerah	KKI
lerai	KS
lerak	KB
lerang	KB
lerap	KB
lereng	KB
leret	KB
lerok	KKI
lerot	KKI
les	KB
lesa	KS
lesak	KB
lesan	KB
lesang	KKI
lesap	KKI
lesbi	KB
lesbian	KB
lesbianisme	KB
leseh	KS
lesek	KS
leset	KKI
lesi	KS
lesing	KB
lesir	KB
lesit	KKI
lesitina	KB
lesnar	KB
lesot	KKI
lesplang	KB
lestari	KS
lestek	KB
lesterung	KB
lesu	KS
lesung	KB
lesus	KB
lesut	KB
leta	KS
letai	KS
letak	KB
letal	KS
letalitas	KB
letang	KB
letargi	KB
letek	KS
leter	KB
letih	KS
letik	KB
leting	KB
letis	KKI
letnan	KB
letoi	KS
letos	KKI
letraset	KB
letuk	KB
letum	KB
letung	KB
letup	KKI
letur	KB
letus	KKI
leuca	KS
leukemia	KB
leukoderma	KB
leukofit	KB
leukoma	KB
leukonisia	KB
leukopenia	KB
leukoplakia	KB
leukore	KB
leukosit	KB
leukositometer	KB
leukositosis	KS
level	KB
lever	KB
leveransir	KB
levertran	KB
levirat	KB
levitin	KB
levulosa	KB
lewa	KKI
lewah	KS
lewar	KKI
lewat	KKI
lewisid	KB
leyeh	KB
leyot	KS
lezat	KS
liabilitas	KB
lian	KB
liana	KB
liang	KB
liangliong	KB
liar	KS
lias	KB
liat	KS
liau	KKI
libas	KKI
libat	KKI
libei	KB
liberal	KS
liberalis	KB
liberalisasi	KB
liberalisme	KB
liberalistis	KS
liberasi	KB
liberator	KB
libero	KB
libidis	KS
libido	KB
Libra	KB
librasi	KB
libreto	KB
libur	KKI
licak	KS
licau	KS
lici	KB
licik	KS
licin	KS
licurai	KB
lid	KB
lidah	KB
lidas	KS
lidi	KB
lidid	KB
lifo	KB
lift	KB
lifter	KB
liga	KB
ligamen	KB
ligan	KB
ligar	KKI
ligas	KKI
ligasi	KB
ligat	KKI
ligatur	KB
ligih	KKI
lignin	KB
lignit	KB
lignoselulosa	KB
lignosulfonat	KB
lignotuber	KB
lihai	KS
lihat	KKI
lik	KB
likantropi	KB
likas	KB
likat	KS
likir	KB
liku	KB
likuid	KS
likuida	KB
likuidasi	KB
likuiditas	KB
likur	KB
likut	KKI
lil	KB
lila	KB
lilah	KKI
lilan	KB
lilau	KKI
lili	KB
lilin	KB
liliput	KB
lilit	KB
lilit kutu	KB
lillahi	TB
lima	BLP
liman	KB
limar	KB
limas	KB
limau	KB
limbah	KB
limbai	KKI
limbak	KS
limban	KB
limbang	KKI
limbat	KB
limbing	KB
limbubu	KB
limbuk	KB
limbung	KB
limbur	KKI
limfa	KB
limfadema	KB
limfadenitis	KB
limfadenoma	KB
limfadenosis	KS
limfaderitis	KB
limfangioma	KB
limfatik	KS
limfoblartoma	KB
limfoblas	KB
limfoblastoma	KB
limfografi	KB
limfoma	KB
limfonodus	KB
limfopenia	KB
limfosit	KB
limfositopenia	KB
limfositosis	KB
limit	KB
limitasi	KB
limitatif	KS
limnetik	KB
limnologi	KB
limnoplankton	KB
limpa	KB
limpah	KKI
limpap	KS
limpapas	KB
limpas	KKI
limpau	KKI
limpit	KB
limpoh	KB
limpung	KB
limun	KB
limusin	KB
limut	KS
linang	KKI
linau	KB
lincah	KS
lincak	KB
lincam	KKI
lincir	KS
lincun	KS
lindak	KS
lindang	KS
lindap	KS
lindas	KKI
lindik	KKI
lindis	KKI
lindu	KB
lindung	KKI
lindur	KKI
linear	KS
linen	KB
ling	KB
lingar	KS
lingat	KS
lingga	KB
linggata	KB
linggayuran	KS
linggi	KB
linggis	KB
lingkap	KS
lingkar	KB
lingkawa	KB
lingkis	KKI
lingkung	KKI
lingkup	KKI
linglung	KS
lingsa	KB
lingsir	KKI
lingsu	KB
linguafon	KB
linguis	KB
linguistik	KB
lini	KB
linier	KS
linimen	KB
lining	KB
linjak	KKI
linoleum	KB
linsang	KB
lintabung	KB
lintah	KB
lintang	KB
lintap	KS
lintar	KB
lintas	KB
lintibang	KB
linting	KB
lintir	KS
lintuh	KS
lintup	KS
linu	KS
linuhung	KS
linyak	KS
linyar	KKI
lio	KB
liofilisasi	KB
liong	KB
liontin	KB
lipai	KB
lipan	KB
lipas	KB
lipase	KB
lipat	KKI
lipat ganda	KB
lipektomi	KB
lipemia	KB
lipid	KB
lipiodol	KB
lipit	KB
liplap	KS
lipoksidase	KB
lipolisis	KB
lipoprotein	KB
lipstik	KB
lipu	KS
lipur	KKI
liput	KKI
lir	KB
lira	KB
lirida	KB
lirih	KS
lirik	KKI
liris	KS
lis	KB
lisah	KB
lisan	KB
lisani	KB
lisensi	KB
lisimeter	KB
lisis	KB
lisol	KB
lisong	KB
lisplang	KB
lister	KB
listeria	KB
listrik	KB
lisu	KB
lisus	KB
lisut	KS
litah	KS
litak	KS
litani	KB
liter	KB
literator	KB
literer	KB
litium	KB
litografi	KB
litologi	KB
litoral	KB
litosfer	KB
litotes	KB
litotomi	KB
litsus	KB
liturgi	KB
liturgis	KS
liuk	KB
liur	KB
liut	KS
liwa	KB
liwan	KB
liwat	KKI
liwet	KKI
lo	SKT
loak	KB
lob	KB
loba	KS
lobak	KB
loban	KB
loberci	KB
lobi	KB
lobster	KB
locok	KKI
locot	KKI
lodan	KB
lodeh	KB
lodoh	KS
lodong	KB
log	KB
logam	KB
logaritma	KB
logat	KB
logawiah	KB
logika	KB
logis	KS
logistik	KB
logo	KB
logogram	KB
logopedia	KB
logotip	KB
lohok	KS
loji	KB
lok	KB
loka	KB
lokacipta	KB
lokakarya	KB
lokal	KB
lokalis	KB
lokalisasi	KB
lokan	KB
lokananta	KB
lokap	KB
lokasi	KB
lokastiti	KB
lokatif	KB
lokatikranta	KB
lokatraya	KB
lokawarta	KB
lokawidura	KB
lokawigna	KB
lokawiruda	KB
lokawisata	KB
lokcuan	KB
lokek	KS
lokeswara	KB
loket	KB
loki	KB
lokia	KB
lokika	KB
lokio	KB
loklok	KB
lokomobil	KB
lokomotif	KB
lokos	KS
loksek	KS
loksun	KB
lokus	KB
lokusi	KB
lolak	KB
loleng	KB
loloh	KKI
lolohan	KB
lolong	KB
lolos	KKI
lomba	KB
lombar	KKI
lombok	KB
lombong	KB
lomek	KB
lomot	KKI
lompat	KKI
lompayang	KB
lompok	KKI
lompong	KS
lonan	KB
loncat	KB
loncek	KB
lonceng	KB
loncer	KS
lonco	KKI
loncos	KS
londang	KB
londong	KKI
loneng	KB
long	KB
longdres	KB
longgar	KS
longgok	KB
longgor	KS
longitudinal	KB
longo	KKI
longok	KKI
longong	KKI
longser	KB
longsor	KKI
longtorso	KB
lonjak	KB
lonjong	KS
lonjor	KB
lonsong	KS
lontai	KKI
lontar	KKI
lontara	KB
lonte	KB
lontok	KS
lontong	KB
lonyok	KS
lop	KB
lopak	KB
lopek	KB
loper	KB
lopis	KB
lopor	KB
lor	KB
lorah	KB
loran	KB
lorat	KS
lorber	KB
lorek	KS
loreng	KS
lori	KB
lornyet	KB
lorong	KB
lorot	KKI
los	KB
lose	KB
losion	KB
losmen	KB
loso	KKI
losong	KS
lot	KB
lota	KS
lotak	KS
lotek	KB
loteng	KB
lotis	KB
lotong	KB
lotre	KB
lotus	KB
lowong	KS
loya	KS
loyak	KS
loyal	KS
loyalis	KB
loyalitas	KB
loyang	KB
loyar	KS
loyo	KS
loyong	KKI
lozenge	KB
luah	KB
luak	KS
luang	KS
luap	KKI
luar	KB
luar biasa	KS
luas	KS
luat	KS
luban	KB
lubang	KB
luber	KKI
lubuk	KB
lucah	KS
lucu	KS
lucup	KKI
lucut	KKI
ludah	KB
ludat	KB
ludes	KS
luding	KB
ludruk	KB
lues	KB
lugas	KS
lugu	KS
lugut	KB
luhmahful	KB
luhung	KS
luhur	KS
luih	KS
luik	KKI
luing	KB
luk	KB
luka	KB
lukah	KB
lukat	KKI
lukeh	KB
lukis	KKI
luks	KS
luku	KB
lukut	KB
lulai	KB
luli	KB
luluh	KKI
luluh lantak	KKI
luluk	KB
lulum	KKI
lulup	KB
lulur	KKI
lulus	KKI
lulut	KB
lum	KS
lumai	KB
lumang	KKI
lumar	KKI
lumas	KKI
lumat	KS
lumayan	KS
lumbal	KB
lumbu	KB
lumbung	KB
lumen	KB
lumer	KS
luminositas	KB
lumpang	KB
lumpektomi	KB
lumpia	KB
lumping	KB
lumpuh	KS
lumpuk	KKI
lumpur	KB
lumrah	KS
lumsum	KB
lumuh	KS
lumur	KKI
lumus	KKI
lumut	KB
lunak	KS
lunas	KB
lunau	KB
luncai	KS
luncas	KKI
luncung	KS
luncur	KKI
lundang	KB
lundi	KB
lundu	KB
luner	KS
lung	KB
lungguh	KKI
lungkah	KS
lungkang	KB
lungkum	KS
lunglai	KS
lunglung	KB
lungsar	KKI
lungse	KS
lungsin	KB
lungsung	KKI
lungsur	KKI
lungun	KB
lunjur	KKI
lunta	KKI
luntang	KB
luntas	KB
luntur	KS
lunyah	KKI
lunyai	KS
lup	KB
lupa	KKI
lupat	KB
lupi	KB
lupuh	KKI
lupuk	KB
lupung	KB
lupus	KB
luput	KKI
lurah	KB
lurik	KB
luru	KKI
lurub	KB
luruh	KKI
lurus	KS
lurut	KKI
lus	KB
lusa	KB
lusin	KB
lustrum	KB
lusuh	KS
lut	KS
lutetium	KB
luti	KS
lutu	KKI
lutung	KB
lutut	KB
luweng	KB
luwes	KS
luyak	KS
luyu	KS
luyut	KKI
M	KB
maab	KB
maaf	KB
mabriuk	KKI
mabrur	KS
mabuh	KKI
mabuk	KS
mabul	KS
macakal	KB
macam	KB
macan	KB
macapat	KB
mace	KB
macet	KS
macis	KB
mad	KB
madah	KB
madali	KB
madam	KB
madang	KS
madani	KS
madar	KS
madat	KB
madewi	KB
madi	KS
madia	KB
madik	KB
madinding	KB
madmadah	KKI
mado	KB
madona	KB
madras	KB
madrasah	KB
madu	KB
madukara	KB
madumangsa	KB
madya	KB
maesan	KB
maesenas	KB
maestro	KB
mafela	KB
mafhum	KKI
mafia	KB
mafioso	KB
mafsadah	KB
mafsadat	KB
mag	KB
magainin	KB
magalah	KB
magandi	KB
magang	KB
magasin	KB
magel	KS
magenta	KB
magersari	KB
magfirah	KB
magi	KB
magis	KS
magister	KB
magistrat	KB
maglub	KB
magma	KB
magnesium	KB
magnesol	KB
magnet	KB
magnetik	KS
magnetika	KB
magnetis	KS
magnetisme	KB
magnetit	KB
magnetometer	KB
magnetor	KB
magnetostatika	KB
magnitudo	KB
magrib	KB
magribi	KS
magrur	KS
magun	KB
mah	KS
Maha Esa	KS
mahabah	KB
mahabintang	KB
mahadewa	KB
mahadewi	KB
mahaduta	KB
mahaguru	KB
mahah	KB
mahajana	KB
mahakala	KB
mahakarya	KB
mahakuasa	KS
mahal	KS
mahamen	KB
mahamenteri	KB
mahamulia	KS
mahang	KB
mahaparana	KB
mahapatih	KB
mahar	KB
maharaja	KB
maharajalela	KB
maharana	KB
maharani	KB
mahardika	KS
maharesi	KB
maharupa	KS
mahasiswa	KB
mahasiswi	KB
mahasuci	KS
mahatahu	KS
mahatma	KS
mahatur	KB
Mahayana	KB
mahbub	KB
mahbubah	KB
mahdi	KB
maherat	KKI
mahesa	KB
maheswara	KB
mahfuz	KB
mahia	KB
mahir	KS
mahkamah	KB
mahkota	KB
mahligai	KB
mahmud	KB
mahoni	KB
mahram	KB
mahsul	KB
mahsyar	KB
mahwu	KB
mahyong	KB
mahzurat	KB
mai	KB
maido	KKI
maimun	KS
main	KKI
mair	KB
mairat	KKI
maizena	KB
maja	KB
majaan	KB
majakane	KB
majakaya	KS
majakeling	KB
majal	KS
majalah	KB
majas	KB
majasi	KS
majati	KKI
majedub	KB
majelis	KB
majemuk	KS
majenun	KS
majikan	KB
majir	KS
majizat	KB
majong	KB
maju	KKI
majuh	KS
majuj	KB
majun	KB
majung	KB
majusi	KB
mak	KB
maka	KSD
makadam	KB
makadasang	KB
makadok	KB
makalah	KB
makalangkang	KB
makam	KB
makan	KKI
makantah	KB
makantuh	KKI
makanya	KSD
makao	KB
makaopo	KB
makar	KB
makaroni	KB
makbud	KB
makbul	KKI
makcik	KB
makcomblang	KB
makda	KB
makdan	KB
makelar	KB
makerel	KB
maket	KB
makhdum	KB
makhluk	KB
makhraj	KB
maki	KKI
makin	KT
making	KS
makiyah	KS
maklaf	KB
maklum	KKI
maklumat	KB
maklun	KB
makmal	KB
makmum	KB
makmur	KS
makna	KB
maknawi	KS
makramat	KB
makrame	KB
makrifat	KB
makrifatullah	TB
makro	KS
makroekonomi	KB
makrofita	KB
makrofotografi	KB
makroftalmus	KB
makrogametosit	KB
makrohistori	KB
makrokosmos	KB
makrokriminologi	KB
makrolinguistik	KB
makromelia	KB
makrometeorologi	KB
makromolekul	KB
makrosefalik	KS
makroskopis	KS
makrosmatik	KB
makrososiologi	KB
makruf	KB
makruh	KS
maksi	KS
maksiat	KB
maksila	KB
maksim	KB
maksimal	KS
maksimum	KB
maksud	KB
maksum	KKI
maktab	KB
maktub	KKI
makua	KB
makul	KS
makula	KB
makulat	KB
makurung	KB
makyong	KB
makzul	KKI
mal	KB
mala	KB
malabau	KB
malabsorpsi	KB
malafide	KS
malafungsi	KB
malagandang	KKI
malagizi	KB
malah	KT
malai	KB
malaikat	KB
malaikatulmaut	KB
malaise	KB
malaka	KB
malakama	KB
malakat	KB
malakit	KB
malakofili	KB
malakologi	KB
malakut	KB
malam	KB
malan	KS
malang	KS
malangbang	KB
malap	KS
malapari	KB
malapetaka	KB
malapraktik	KB
malar	KS
malaria	KB
malas	KS
malasia	KB
malasuai	KS
malatindak	KB
maldistribusi	KB
male	KB
maleman	KB
maleo	KB
maleolus	KB
maligai	KB
malih	KKI
malik	KB
Maliki	KB
Malikuljabar	KB
Malikulmuluk	KB
malim	KB
maling	KB
malis	KS
malisol	KB
malka	KB
malnutrisi	KB
maloklusi	KB
malt	KB
maltase	KB
maltosa	KB
malu	KS
malun	KKI
malung	KB
mam	KB
mama	KB
mamai	KS
mamak	KB
mamalia	KB
maman	KB
mamanah	KB
mamanda	KB
mamang	KS
mamano	KB
mamat	KB
mambang	KB
mambek	KKI
mambo	KB
mambruk	KB
mambu	KS
mambung	KS
mamduhah	KB
mami	KB
mamik	KS
mamlakat	KB
mamografi	KB
mampai	KB
mampir	KKI
mampu	KS
mampung	KS
mampus	KKI
mamut	KB
man	KB
mana	KG
manah	KB
manai	KS
manajemen	KB
manajer	KB
manajerial	KS
manakala	KSD
manakan	KG
manakib	KB
manalagi	TB
manasik	KB
manasongo	KB
manasuka	KS
manau	KB
mancanegara	KB
mancawarna	KS
manci	KB
mancung	KS
mancur	KKI
manda	KB
mandah	KB
mandai	KB
mandala	KB
mandalika	KB
mandam	KKI
mandarin	KB
mandat	KB
mandataris	KB
mandau	KB
mandeh	KB
mandek	KKI
mandelevium	KB
mandi	KKI
mandibula	KB
mandil	KB
mandir	KKI
mandiri	KS
mandolin	KB
mandor	KB
mandraguna	KS
mandril	KB
mandrin	KB
mandu	KB
mandul	KS
mandung	KB
maneken	KB
manerisme	KB
manfaat	KB
mang	KB
mangan	KB
mangap	KKI
mangas	KB
mangau	KKI
mangayubagya	KKI
mangga	KB
manggah	KS
manggala	KB
manggar	KB
manggis	KB
manggung	KKI
mangir	KB
mangkak	KS
mangkanya	TB
mangkar	KS
mangkas	KS
mangkat	KKI
mangkel	KS
mangkih	KS
mangkir	KS
mangkok	KB
mangkubumi	KB
mangkuk	KB
mangkus	KS
mangsa	KB
mangsi	KB
mangu	KKI
mangun	KB
mangut	KS
mani	KB
mania	KB
maniak	KB
manifes	KB
manifestasi	KB
manifesto	KB
manik	KB
manikam	KB
manikdepresi	KB
manikmaya	KB
manikur	KB
manila	KB
manimba	KB
manipol	KB
manipulasi	KB
manipulatif	KS
manipulator	KB
manira	KG
manis	KS
manise	KS
manja	KS
manjapada	KB
manjau	KKI
manjeri	KKI
manjing	KB
manjung	KB
manjur	KS
manol	KB
manometer	KB
manora	KB
manostat	KB
manset	KB
mansiang	KB
mansukh	KKI
manta	KB
mantan	KS
mantap	KS
mantel	KB
manten	KB
mantik	KB
mantiki	KS
mantisa	KB
mantra	KB
mantram	KB
mantri	KB
mantu	KB
mantuk	KB
manual	KS
manufaktur	KKI
manufakturing	KB
manuk	KB
manumisio	KB
manumpak	KB
manunggal	KKI
manusia	KB
manusiawi	KS
manuskrip	KB
manut	KS
manuver	KB
manuwa	KB
manyala	KB
manyar	KB
manzil	KB
manzilah	KB
maois	KB
map	KB
mapalus	KB
mapan	KS
mar	TB
mara	KB
marah	KS
maraja	KB
marak	KS
marakas	KB
marambung	KB
maramus	KB
maranta	KB
marapulai	KB
maras	KS
maraton	KB
marbling	KB
marbut	KB
marcapada	KB
mardatillah	KB
mardud	KKI
mare	KB
marem	KS
Maret	KB
marfuk	KB
marga	KB
margalit	KB
margarin	KB
margasatwa	KB
margin	KB
marginal	KS
marginalisasi	KB
marginalisme	KB
margrit	KB
marhaban	KB
marhaen	KB
marhaenis	KB
marhaenisme	KB
mari	KB
maria	KB
Marikh	KB
marikultur	KB
marimu	KB
marina	KB
marinade	KB
marine	KS
marinir	KB
marinyo	KB
marinyu	KB
marital	KS
maritim	KS
mariyuana	KB
marjik	KB
mark	KB
marka	KB
markado	KB
markah	KB
markas	KB
markasit	KB
marketri	KB
markis	KB
markisa	KB
markoni	KB
markonis	KB
markusip	KB
marlin	KB
marmelade	KB
marmer	KB
marmot	KB
maro	KB
marpaud	KS
marsaoleh	KB
marsekal	KB
marsepen	KB
marsose	KB
martabak	KB
martaban	KB
martabat	KB
martandang	KKI
martil	KB
martini	KB
martir	KB
maru	KB
marus	KB
marut	KS
marwas	KB
mas	KB
masa	KB
masa bodoh	KS
masai	KS
masak	KS
masakat	KB
masala	KB
masalah	KB
masam	KS
masap	KKI
masase	KB
masayu	KB
masbuk	KB
masdar	KB
Masehi	KB
masektomi	KB
maser	KB
maserasi	KB
masif	KS
masih	KT
masin	KS
masinal	KS
masinis	KB
masir	KS
masjid	KB
Masjidilaksa	KB
Masjidilharam	KB
maskanat	KB
maskapai	KB
maskara	KB
maskat	KB
maskawin	KB
masker	KB
maskodok	KB
maskon	KB
maskot	KB
maskulin	KS
maskulinitas	KB
maskumambang	KB
maslahat	KB
masnawi	KB
masohi	KB
masoi	KB
masokhis	KB
masokhisme	KB
masokisme	KB
mason	KB
masrum	KB
massa	KB
massal	KS
mastautin	KKI
mastektomi	KB
master	KB
masterplan	KB
mastik	KB
mastitis	KB
mastodon	KB
mastuli	KB
masturbasi	KB
masuk	KKI
masuliah	KB
masya Allah	SKT
masyakah	KB
masyarakat	KB
masygul	KS
masyhadat	KB
masyhur	KS
masyrik	KB
masyuk	KS
mata	KB
matador	KB
matahari	KB
matakao	KB
matalamat	KB
matan	KB
matang	KS
mate	KB
matematika	KB
matematikawan	KB
matematikus	KB
matematis	KS
materi	KB
material	KB
materialis	KB
materialisme	KB
materialistis	KS
materiil	KS
mati	KKI
matine	KB
matlak	KB
matoa	KB
maton	KS
matra	KB
matras	KB
matres	KB
matriarkal	KS
matriarkat	KB
matriks	KB
matrikulasi	KB
matrilineal	KS
matrilokal	KS
matris	KB
matronim	KB
matros	KB
matu	KB
matur	KB
maturasi	KB
maturitas	KB
mau	KT
mauizah	KB
maujud	KS
maujudat	KB
maukhid	KB
maukif	KB
maukuf	KB
maula	KB
maulai	KB
maulana	KB
maulhayat	KB
maulid	KB
maulidurasul	KB
maulud	KB
maung	KB
maupun	KT
mausoleum	KB
maut	KB
mauz	KB
mawadah	KB
mawar	KB
mawas	KB
mawas diri	KKI
maweda	KB
mawin	KKI
mawon	KT
mawut	KKI
mayam	KB
mayangda	KB
mayapada	KB
mayat	KB
mayeng	KS
mayokratio	KB
mayones	KB
mayor	KB
mayoret	KB
mayoritas	KB
mayung	KB
mayur	KB
mazarin	KS
mazbah	KB
mazhab	KB
mazi	KB
mazkur	KKI
mazmumah	KB
mazmur	KB
mbah	KB
mbak	KB
mbakyu	KB
mbeling	KS
mbok	KB
meander	KB
mebel	KB
mecis	KB
medali	KB
medalion	KB
medan	KB
medang	KB
mede	KB
media	KB
medial	KS
median	KB
mediasi	KB
mediastinum	KB
mediator	KB
medik	KB
medikamentosa	KS
medikasi	KB
medikolegal	KS
medikus	KB
medil	KB
medio	KB
medis	KS
medisinal	KS
medit	KS
meditasi	KB
Mediterania	KB
medium	KB
medok	KS
medu	KS
medula	KB
Medusa	KB
mega	KB
megafon	KB
megah	KS
megak	KS
megakredit	KB
megalit	KB
Megalitikum	KB
megalomania	KB
megalomaniak	KS
megalopolis	KB
megalosit	KB
megamerger	KB
megan	KB
megaohm	KB
megapolis	KB
megaproyek	KB
megar	KKI
megaspora	KB
megasporangium	KB
megasporofil	KB
megat	KB
megaton	KB
megatren	KB
megatruh	KB
megawatt	KB
meger	KS
Mei	KB
meiosis	KB
meja	KB
meja hijau	KB
mejam	KS
mejan	KB
mejana	KT
mejeng	KKI
mek	KB
mekanik	KB
mekanika	KB
mekanikgraha	KB
mekanis	KS
mekanisasi	KB
mekanisme	KB
mekap	KB
mekar	KKI
meko	KB
mekonium	KB
mel	KKI
melabuai	KB
melambang	KB
Melanesia	KB
melangkup	KKI
melanin	KB
melanisme	KB
melankolia	KB
melankolis	KS
melankonis	KS
melanoderma	KB
melar	KS
melas	KS
melase	KB
melasma	KB
melati	KB
melawah	KB
melek	KKI
meleng	KS
meler	KKI
melesek	KKI
meleset	KKI
melik	KKI
melinjo	KB
melit	KS
melitofili	KB
meliwis	KB
melodi	KB
melodika	KB
melodius	KS
melodrama	KB
melodramatik	KS
melodramatis	KS
melon	KB
melor	KB
melotot	KKI
melpari	KB
melukut	KB
melulu	KT
melur	KB
memang	KT
memar	KS
membal	KKI
memble	KKI
membran	KB
memedi	KB
memek	KKI
memo	KB
memoar	KB
memorabilia	KB
memorandum	KB
memorat	KB
memori	KB
memorial	KB
mempan	KKI
mempelai	KB
mempelam	KB
mempelas	KB
mempelas hari	KB
mempelasari	KB
mempening	KB
memper	KS
mempitis	KB
mempurung	KB
memutah	KB
menaga	KB
menak	KB
menampun	KKI
menang	KKI
menantu	KB
menara	KB
menat	KB
mencak	KKI
menceng	KS
menceret	KKI
mencit	KB
menclok	KKI
mencok	KKI
mencong	KS
mencos	KS
mencret	KKI
mendak	KKI
mendap	KKI
mendapa	KB
mendeleka	KB
mendelevium	KB
mendeng	KS
mendiang	KB
mendikai	KB
mending	KS
mendira	KB
mendoan	KB
mendonan	KB
mendong	KB
mendreng	KKI
mendu	KB
mendung	KB
mendur	KB
mendura	KB
mendut	KB
menep	KKI
menepaat	KB
mengah	KKI
mengangah	KS
mengap	KKI
mengapmendam	KKI
mengeh	KB
mengerawan	KB
mengerna	KS
menget	KS
mengenai	KD
mengga	KS
menggala	KKI
menggusta	KB
mengi	KB
mengicip	KKI
mengirat	KKI
mengkal	KS
mengkali	KT
mengkaras	KB
mengkelan	KKI
mengkerang	KB
mengkeret	KKI
mengking	KKI
mengkirai	KB
mengkis	KKI
mengkona	KB
mengkudu	KB
mengok	KS
mengor	KS
mengot	KS
mengsol	KS
mengsong	KS
mengung	KS
menhir	KB
meni	KB
meningitis	KB
menir	KB
meniran	KB
meniskus	KB
menit	KB
menjangan	KB
menjelai	KB
menong	KB
menopause	KB
menor	KS
menoragia	KB
menostaksis	KB
mens	KB
Menserendahi	KB
mensiang	KB
menstruasi	KB
mensurasi	KB
mentah	KS
mentak	KT
mental	KS
mentalitas	KB
mentang	KT
mentari	KB
mentaruh	KB
mentas	KKI
mentaus	KB
mentega	KB
menteleng	KKI
menteng	KB
mentereng	KS
menteri	KB
mentibu	KB
mentifakta	KB
mentigi	KB
mentilau	KB
mentimun	KB
mentis	KKI
mentok	KKI
mentol	KB
mentolo	KS
mentor	KB
mentora	KB
mentul	KB
menu	KB
menuet	KB
menung	KKI
menur	KB
meong	KB
mepet	KS
meracang	KKI
merah	KB
merajak	KS
merakan	KB
meralgia	KB
merambai	KB
merambung	KB
merana	KS
merang	KB
meranggi	KB
merangsi	KB
merangu	KB
meranti	KB
merat	KKI
merawal	KB
merbah	KB
merbau	KB
merbaya	KB
merbuk	KB
merbulan	KB
mercon	KB
mercu	KB
mercusuar	KB
merdangga	KB
merdeka	KS
merdesa	KS
merdinah	KB
merdu	KS
merduk	KB
mere	KB
merek	KB
mereka	KG
merem	KB
merembung	KB
mereng	KS
meres	KS
mergat	KB
merger	KB
mergul	KB
meri	KB
meriam	KB
meriang	KS
merica	KB
meridian	KB
merih	KB
merik	KB
merikan	KB
merikarp	KB
mering	KS
meristem	KB
merjan	KB
merkah	KKI
merkantilisme	KB
merkubang	KB
merkuri	KB
merkurium	KB
Merkurius	KB
merkuro	KB
merkurokrom	KB
merlilin	KKI
merlimau	KB
merogoni	KB
merot	KS
merpati	KB
merpaud	KB
merpitis	KB
merpoyan	KB
merserisasi	KB
mersik	KS
merta	TB
mertamu	KKI
mertapal	KB
mertayam	KB
mertega	KB
mertelu	KB
mertua	KB
meru	KB
merubi	KS
merunggai	KB
merut	KB
merwatin	KKI
mes	KB
Mesa	KB
mesan	KB
mesara	KB
mesem	KKI
mesin	KB
mesiu	KB
meskalina	KB
meski	KSD
mesmerisme	KB
mesoderm	KB
mesodermik	KS
mesofili	KB
mesofit	KB
mesolitik	KB
mesolitikum	KB
mesometeorologi	KB
mesomorf	KB
meson	KB
mesopause	KB
mesosfer	KB
mesotel	KB
mesotoraks	KB
mesozoa	KB
mesozoikum	KB
mesra	KS
mesti	KT
mestika	KB
mestizo	KB
mesum	KS
mesut	KS
meta	KKI
metabahasa	KB
metabolik	KS
metabolis	KS
metabolisme	KB
metabolit	KB
metafil	KB
metafisik	KB
metafisika	KB
metafora	KB
metaforis	KS
metah	KT
metai	KB
metal	KB
metalik	KS
metalinguistik	KB
metalografi	KB
metaloid	KB
metalurgi	KB
metalurgis	KS
metamorf	KB
metamorfis	KS
metamorfisme	KB
metamorfosis	KB
metana	KB
metanefros	KB
metanol	KB
metari	KB
metasenter	KB
metastasis	KB
metatarsus	KB
metatesis	KB
metazoa	KB
mete	KB
meteor	KB
meteorit	KB
meteorograf	KB
meteorogram	KB
meteoroid	KB
meteorologi	KB
meteorologis	KS
meteorologiwan	KB
meter	KB
meterai	KB
metil	KB
metode	KB
metodik	KB
metodis	KS
metodologi	KB
metonimi	KB
metonimia	KB
metrik	KB
metris	KS
metro	KB
metrologi	KB
metromini	KB
metronimik	KS
metronom	KB
metronomis	KS
metropolis	KB
metropolisasi	KB
